Algorithm,TotalItems,ItemsValue,ItemsWeight,Quantity,Capacity,Time_ns,Result
dp,1,101,201,1,201,11000,49
dp,1,101,301,1,201,10100,1
dp,1,101,401,1,201,9900,0
dp,1,101,501,1,201,10800,24
dp,1,101,601,1,201,10300,28
dp,1,201,1,1,201,11100,21
dp,1,201,101,1,201,11100,45
dp,1,201,201,1,201,10900,29
dp,1,201,301,1,201,9900,0
dp,1,201,401,1,201,9800,0
dp,1,201,501,1,201,10000,9
dp,1,201,601,1,201,9800,0
dp,1,301,1,1,201,11300,284
dp,1,301,101,1,201,11300,75
dp,1,301,201,1,201,11000,4
dp,1,301,301,1,201,9900,0
dp,1,301,401,1,201,9900,178
dp,1,301,501,1,201,9800,0
dp,1,301,601,1,201,9800,0
dp,1,401,1,1,201,13400,269
dp,1,401,101,1,201,10900,401
dp,1,401,201,1,201,10700,287
dp,1,401,301,1,201,9900,154
dp,1,401,401,1,201,9800,0
dp,1,401,501,1,201,10800,137
dp,1,401,601,1,201,10000,0
dp,1,501,1,1,201,11200,61
dp,1,501,101,1,201,10800,197
dp,1,501,201,1,201,10800,418
dp,1,501,301,1,201,11100,430
dp,1,501,401,1,201,9800,0
dp,1,501,501,1,201,10500,389
dp,1,501,601,1,201,9800,0
dp,1,601,1,1,201,11200,112
dp,1,601,101,1,201,10600,158
dp,1,601,201,1,201,10200,344
dp,1,601,301,1,201,11100,417
dp,1,601,401,1,201,9800,0
dp,1,601,501,1,201,11000,330
dp,1,601,601,1,201,9900,0
dp,1,1,1,2,201,12300,2
dp,1,1,101,2,201,10700,1
dp,1,1,201,2,201,10100,1
dp,1,1,301,2,201,10000,0
dp,1,1,401,2,201,11100,1
dp,1,1,501,2,201,10600,1
dp,1,1,601,2,201,9900,1
dp,1,101,1,2,201,11200,42
dp,1,101,101,2,201,11600,70
dp,1,101,201,2,201,10000,39
dp,1,101,301,2,201,11100,26
dp,1,101,401,2,201,9800,39
dp,1,101,501,2,201,10200,23
dp,1,101,601,2,201,9700,0
dp,1,201,1,2,201,11400,119
dp,1,201,101,2,201,11700,112
dp,1,201,201,2,201,10200,94
dp,1,201,301,2,201,11900,204
dp,1,201,401,2,201,9800,0
dp,1,201,501,2,201,9800,0
dp,1,201,601,2,201,10000,0
dp,1,301,1,2,201,11200,113
dp,1,301,101,2,201,11200,38
dp,1,301,201,2,201,10600,30
dp,1,301,301,2,201,9700,0
dp,1,301,401,2,201,9700,0
dp,1,301,501,2,201,10500,272
dp,1,301,601,2,201,9800,0
dp,1,401,1,2,201,12400,352
dp,1,401,101,2,201,10900,327
dp,1,401,201,2,201,11100,364
dp,1,401,301,2,201,10600,257
dp,1,401,401,2,201,10000,0
dp,1,401,501,2,201,10400,185
