Algorithm,TotalItems,ItemsValue,ItemsWeight,Quantity,Capacity,Time_ns,Result
simulated-annealing,1,201,101,1,101,205800,161
simulated-annealing,1,201,201,1,101,207300,97
simulated-annealing,1,201,301,1,101,265400,0
simulated-annealing,1,201,401,1,101,266900,0
simulated-annealing,1,201,501,1,101,207000,74
simulated-annealing,1,201,601,1,101,205900,105
simulated-annealing,1,301,1,1,101,208900,25
simulated-annealing,1,301,101,1,101,208800,17
simulated-annealing,1,301,201,1,101,205200,168
simulated-annealing,1,301,301,1,101,273600,0
simulated-annealing,1,301,401,1,101,268200,0
simulated-annealing,1,301,501,1,101,215900,219
simulated-annealing,1,301,601,1,101,217900,177
simulated-annealing,1,401,1,1,101,218400,195
simulated-annealing,1,401,101,1,101,222300,217
simulated-annealing,1,401,201,1,101,294000,0
simulated-annealing,1,401,301,1,101,229700,66
simulated-annealing,1,401,401,1,101,293700,0
simulated-annealing,1,401,501,1,101,296300,0
simulated-annealing,1,401,601,1,101,305400,0
simulated-annealing,1,501,1,1,101,253100,296
simulated-annealing,1,501,101,1,101,255100,99
simulated-annealing,1,501,201,1,101,255900,125
simulated-annealing,1,501,301,1,101,321500,0
simulated-annealing,1,501,401,1,101,455100,0
simulated-annealing,1,501,501,1,101,347200,0
simulated-annealing,1,501,601,1,101,347100,0
simulated-annealing,1,601,1,1,101,250800,80
simulated-annealing,1,601,101,1,101,249500,162
simulated-annealing,1,601,201,1,101,248900,499
simulated-annealing,1,601,301,1,101,315500,0
simulated-annealing,1,601,401,1,101,315600,0
simulated-annealing,1,601,501,1,101,316400,0
simulated-annealing,1,601,601,1,101,315000,0
simulated-annealing,1,1,1,2,101,254000,1
simulated-annealing,1,1,101,2,101,255300,1
simulated-annealing,1,1,201,2,101,317700,0
simulated-annealing,1,1,301,2,101,254800,1
simulated-annealing,1,1,401,2,101,313800,0
simulated-annealing,1,1,501,2,101,292000,0
simulated-annealing,1,1,601,2,101,292200,0
simulated-annealing,1,101,1,2,101,231100,29
simulated-annealing,1,101,101,2,101,227600,101
simulated-annealing,1,101,201,2,101,234900,31
simulated-annealing,1,101,301,2,101,229500,101
simulated-annealing,1,101,401,2,101,286900,0
simulated-annealing,1,101,501,2,101,282700,0
simulated-annealing,1,101,601,2,101,280400,0
simulated-annealing,1,201,1,2,101,217900,132
simulated-annealing,1,201,101,2,101,217500,154
simulated-annealing,1,201,201,2,101,218100,132
simulated-annealing,1,201,301,2,101,349600,0
simulated-annealing,1,201,401,2,101,277100,0
simulated-annealing,1,201,501,2,101,216100,97
simulated-annealing,1,201,601,2,101,353000,0
simulated-annealing,1,301,1,2,101,213900,252
simulated-annealing,1,301,101,2,101,215300,106
simulated-annealing,1,301,201,2,101,277400,0
simulated-annealing,1,301,301,2,101,218700,13
simulated-annealing,1,301,401,2,101,276800,0
simulated-annealing,1,301,501,2,101,278500,0
simulated-annealing,1,301,601,2,101,281700,0
simulated-annealing,1,401,1,2,101,215900,79
simulated-annealing,1,401,101,2,101,213000,218
simulated-annealing,1,401,201,2,101,214600,158
simulated-annealing,1,401,301,2,101,212600,295
simulated-annealing,1,401,401,2,101,276400,0
simulated-annealing,1,401,501,2,101,214300,119
simulated-annealing,1,401,601,2,101,276900,0
simulated-annealing,1,501,1,2,101,224700,372
