Algorithm,TotalItems,ItemsValue,ItemsWeight,Quantity,Capacity,Time_ns,Result
monte-carlo,1,301,601,3,1,300,-1
monte-carlo,1,401,1,3,1,200,-1
monte-carlo,1,401,101,3,1,200,-1
monte-carlo,1,401,201,3,1,100,-1
monte-carlo,1,401,301,3,1,100,-1
monte-carlo,1,401,401,3,1,100,-1
monte-carlo,1,401,501,3,1,100,-1
monte-carlo,1,401,601,3,1,100,-1
monte-carlo,1,501,1,3,1,100,-1
monte-carlo,1,501,101,3,1,200,-1
monte-carlo,1,501,201,3,1,100,-1
monte-carlo,1,501,301,3,1,100,-1
monte-carlo,1,501,401,3,1,100,-1
monte-carlo,1,501,501,3,1,200,-1
monte-carlo,1,501,601,3,1,100,-1
monte-carlo,1,601,1,3,1,100,-1
monte-carlo,1,601,101,3,1,100,-1
monte-carlo,1,601,201,3,1,100,-1
monte-carlo,1,601,301,3,1,200,-1
monte-carlo,1,601,401,3,1,200,-1
monte-carlo,1,601,501,3,1,200,-1
monte-carlo,1,601,601,3,1,100,-1
monte-carlo,1,1,1,4,1,100,-1
monte-carlo,1,1,101,4,1,100,-1
monte-carlo,1,1,201,4,1,100,-1
monte-carlo,1,1,301,4,1,100,-1
monte-carlo,1,1,401,4,1,100,-1
monte-carlo,1,1,501,4,1,100,-1
monte-carlo,1,1,601,4,1,100,-1
monte-carlo,1,101,1,4,1,100,-1
monte-carlo,1,101,101,4,1,100,-1
monte-carlo,1,101,201,4,1,100,-1
monte-carlo,1,101,301,4,1,100,-1
monte-carlo,1,101,401,4,1,100,-1
monte-carlo,1,101,501,4,1,100,-1
monte-carlo,1,101,601,4,1,100,-1
monte-carlo,1,201,1,4,1,100,-1
monte-carlo,1,201,101,4,1,100,-1
monte-carlo,1,201,201,4,1,200,-1
monte-carlo,1,201,301,4,1,200,-1
monte-carlo,1,201,401,4,1,200,-1
monte-carlo,1,201,501,4,1,100,-1
monte-carlo,1,201,601,4,1,100,-1
monte-carlo,1,301,1,4,1,100,-1
monte-carlo,1,301,101,4,1,100,-1
monte-carlo,1,301,201,4,1,100,-1
monte-carlo,1,301,301,4,1,100,-1
monte-carlo,1,301,401,4,1,200,-1
monte-carlo,1,301,501,4,1,100,-1
monte-carlo,1,301,601,4,1,100,-1
monte-carlo,1,401,1,4,1,100,-1
monte-carlo,1,401,101,4,1,100,-1
monte-carlo,1,401,201,4,1,100,-1
monte-carlo,1,401,301,4,1,100,-1
monte-carlo,1,401,401,4,1,100,-1
monte-carlo,1,401,501,4,1,100,-1
monte-carlo,1,401,601,4,1,100,-1
monte-carlo,1,501,1,4,1,100,-1
monte-carlo,1,501,101,4,1,100,-1
monte-carlo,1,501,201,4,1,100,-1
monte-carlo,1,501,301,4,1,100,-1
monte-carlo,1,501,401,4,1,100,-1
monte-carlo,1,501,501,4,1,100,-1
monte-carlo,1,501,601,4,1,200,-1
monte-carlo,1,601,1,4,1,100,-1
monte-carlo,1,601,101,4,1,200,-1
monte-carlo,1,601,201,4,1,100,-1
monte-carlo,1,601,301,4,1,100,-1
monte-carlo,1,601,401,4,1,100,-1
monte-carlo,1,601,501,4,1,100,-1
monte-carlo,1,601,601,4,1,100,-1
monte-carlo,1,1,1,5,1,100,-1
monte-carlo,1,1,101,5,1,100,-1
monte-carlo,1,1,201,5,1,200,-1
monte-carlo,1,1,301,5,1,200,-1
monte-carlo,1,1,401,5,1,100,-1
monte-carlo,1,1,501,5,1,100,-1
